dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,1.25,0.5145533597739995,0.14602290962599854,32.12651289884975
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,1.5,0.5081813821172835,0.14579914070390096,31.926163500428384
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,2.0,0.5039408458516845,0.1399395860247557,31.60948405478764
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,3.0,0.48864604686754876,0.12734222223306105,30.66489159979222
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,4.0,0.49084970068459494,0.1210226284790846,30.48050725626995
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,6.0,0.5050687144915182,0.12194248707704973,31.115680417014726
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,8.0,0.5207171356414195,0.1308856443132134,31.624643366631677
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,12.0,0.5329415119794294,0.14581612465390895,32.059603144955226
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,16.0,0.5357136788906398,0.1503695195761727,32.13030852413232
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,24.0,0.5335315952461352,0.15689111500237166,32.21982424522717
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,32.0,0.5267778141921892,0.16069252558649832,32.105588621547014
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,48.0,0.4944226489786698,0.17644394782945028,31.170419828286395
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,64.0,0.48361055346823456,0.1760824837030341,30.87998816281156
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,0.0,0.6262573673177239,0.1414577077484914,38.17458054296585
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,0.125,0.6101506715545248,0.13982655794286508,37.35061240182618
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,0.25,0.5964471834313059,0.14640583049894101,36.48766635654566
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,0.5,0.5605547409544789,0.14577987257048197,34.74509800998625
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,0.75,0.5412638700727561,0.1457846614375739,33.56340475308752
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,1.0,0.5261051180453193,0.14626187767086823,32.70608789103703
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,1.25,0.5150924977405917,0.1463874473495189,32.14343563911331
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,1.5,0.508746117282942,0.1460244430263273,31.95101563970499
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,2.0,0.5047410297278059,0.14020219957600621,31.64031863128732
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,3.0,0.490089257364292,0.1261544434500925,30.722515967179106
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,4.0,0.49078464312509595,0.1215889158754873,30.491043222185983
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,6.0,0.5067783893447644,0.12307331956921337,31.16125095694653
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,8.0,0.5225242021936977,0.13200971234073156,31.67516359073317
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,12.0,0.536142250663423,0.14636632922742085,32.13836878510757
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,16.0,0.5391578612666219,0.15076155611688735,32.225712636990565
