dataset,n,estimator,model,kernel,bandwidth,kappa,sigma_n,mean_test_rss,sd_test_rss,mean_test_mae_deg,n_folds
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,47.11498505883144,,0.03,0.8742856140797434,0.18545527215683816,46.39842354996712,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,47.11498505883144,,0.06,0.8192582023576426,0.23320313862117587,44.133936680334735,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,47.11498505883144,,0.1,0.894295103752342,0.38897969289863005,47.708019371065774,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,47.11498505883144,,0.18,0.8450737223197875,0.18445139443180542,46.05262746024293,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,47.11498505883144,,0.32,0.8436323640425843,0.28819345336697577,45.95320708873461,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,47.11498505883144,,0.56,0.9063351423181389,0.26123496709307686,47.49800974570798,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,47.11498505883144,,1.0,0.8054311861082448,0.3583141249052012,43.37767878309167,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,101.81010123235768,,0.03,0.7481084089832083,0.38520642967760116,43.07054980678804,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,101.81010123235768,,0.06,0.7481084089873192,0.38520642968099805,43.07054980692938,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,101.81010123235768,,0.1,0.7481084089881964,0.38520642968172275,43.07054980695953,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,101.81010123235768,,0.18,0.7481084089885375,0.3852064296820046,43.07054980697124,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,101.81010123235768,,0.32,0.7481084089886416,0.38520642968209057,43.070549806974824,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,101.81010123235768,,0.56,0.7481084089886739,0.3852064296821174,43.07054980697593,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,101.81010123235768,,1.0,0.7481084089886847,0.3852064296821263,43.07054980697632,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,220.0,,0.03,0.7481084089832083,0.38520642967760116,43.07054980678804,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,220.0,,0.06,0.7481084089873192,0.38520642968099805,43.07054980692938,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,220.0,,0.1,0.7481084089881964,0.38520642968172275,43.07054980695953,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,220.0,,0.18,0.7481084089885375,0.3852064296820046,43.07054980697124,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,220.0,,0.32,0.7481084089886416,0.38520642968209057,43.070549806974824,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,220.0,,0.56,0.7481084089886739,0.3852064296821174,43.07054980697593,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR uniform line field,uniform,220.0,,1.0,0.7481084089886847,0.3852064296821263,43.07054980697632,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.0,,0.2640764889223796,0.2539558097831807,21.88245001372007,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.5,,0.2638524301805778,0.2531900038017129,21.8827509030644,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,1.0,1.0,,0.26366082066596774,0.25244422759929,21.88303102631649,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,1.0,2.0,,0.26337356238641085,0.2510228009811012,21.883459410105427,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,1.0,4.0,,0.2631272716576424,0.24849166033672077,21.88355889544501,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,1.0,8.0,,0.26333826660437565,0.24453166953455757,21.881068553452224,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,1.0,16.0,,0.2640588666471879,0.2391733249074997,21.872011828108505,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,1.0,32.0,,0.2642925374806856,0.23338264193032784,21.9328820661059,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,2.1608857798687535,0.0,,0.24136348245359543,0.23385774372585236,20.350287300871322,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,2.1608857798687535,0.5,,0.24163552686422793,0.23431485592499068,20.35973436150964,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,2.1608857798687535,1.0,,0.24113497826839528,0.23312011543841898,20.37852778922457,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,2.1608857798687535,2.0,,0.23781489514628654,0.22561864940326756,20.362251902396483,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,2.1608857798687535,4.0,,0.23313537834116183,0.21413944131605997,20.324802953281374,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,2.1608857798687535,8.0,,0.2293577380005035,0.20181273330855234,20.27801213068267,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,2.1608857798687535,16.0,,0.2309641542716591,0.19369292012052977,20.422066392733235,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,2.1608857798687535,32.0,,0.23546927377449806,0.19305290904441202,20.649736931334196,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,4.669427353638992,0.0,,0.2401887590593343,0.25109372733877455,19.975481628490545,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,4.669427353638992,0.5,,0.2361881455320479,0.24616811339824685,19.915473880426944,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,4.669427353638992,1.0,,0.2329283043492066,0.24129690928974318,19.876829475411665,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,4.669427353638992,2.0,,0.22792149843840598,0.23267546338641845,19.815633514823954,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,4.669427353638992,4.0,,0.22211870225699695,0.22117261008088104,19.73641672512125,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,4.669427353638992,8.0,,0.21744040760501596,0.2119846151444135,19.56360219535963,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,4.669427353638992,16.0,,0.21497586471140862,0.20830339525115457,19.27028554329778,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,4.669427353638992,32.0,,0.21800585994930763,0.2089931353829827,19.27926375111185,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,0.0,,0.27064946942971657,0.296583394717905,21.57422398474054,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,0.5,,0.2537850055810861,0.28748952265239824,20.662811565084812,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,1.0,,0.24918383789986387,0.2788607773771327,20.314958790775613,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,2.0,,0.24217396873583558,0.2659526453812642,19.902730336877905,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,4.0,,0.22861630697390484,0.2522678049109355,19.25674934481402,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,8.0,,0.22054460722006392,0.2481858110364347,18.604275878578896,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,16.0,,0.2221979460439149,0.25792649707816934,18.191160602666766,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,32.0,,0.23052607578090806,0.27688837143636347,17.971096285746857,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.0,,0.5015217454841203,0.4232655712149338,33.232181843062286,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.5,,0.3959237486814815,0.3907740076068986,29.13541770503993,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,1.0,,0.3320977738628952,0.3529737595684059,25.885978191604373,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,2.0,,0.2979339467704277,0.2952467722299426,23.573708145886854,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,4.0,,0.2638914636953734,0.2552582615694657,21.329742910749232,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,8.0,,0.2542399999240639,0.2518415020680472,19.93711686316534,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,16.0,,0.2499849496243139,0.26690577343398064,19.1229163025937,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,32.0,,0.2460519957467801,0.26229166418584016,18.619875049899257,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.0,,0.7843586644174687,0.38195815239184816,44.73107458367035,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.5,,0.6904475068365858,0.4070791252988305,41.50701994191103,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,,0.5378375094856097,0.42072675362564627,35.332165101153166,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,,0.3481378065043135,0.35584654411999045,26.91577847839967,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,4.0,,0.2736782715767197,0.261669816472186,22.294477958291985,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,8.0,,0.24303155206106125,0.23593824829931287,20.011272078217157,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,16.0,,0.25482866994437614,0.25345376628029864,19.437091739556074,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,32.0,,0.2480157230438138,0.24211899813336896,18.89052271069504,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.0,,0.7649689766741941,0.38307645139869945,43.76739153697527,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.5,,0.7513945826076911,0.3972180321585035,43.70711037650601,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,1.0,,0.6285134893639986,0.41367711775457644,39.278391759991685,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,2.0,,0.38311397851244483,0.37090424917339226,28.849411493776625,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,4.0,,0.27855174394326027,0.2672766076595484,22.647094522086707,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,8.0,,0.24145590417148774,0.23412006420768355,20.044599883117563,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,16.0,,0.25513578168289835,0.25168120488845297,19.474824226725023,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,32.0,,0.24796120254542942,0.23818448351276794,18.926787413916724,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.0,,0.7520928315245738,0.38473667725796556,43.23349434928515,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.5,,0.7574906063005296,0.3966429850398717,43.88524695149049,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,220.0,1.0,,0.6471536659307301,0.4120456120866682,39.987172859843966,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,220.0,2.0,,0.393532001802519,0.37456685352289903,29.330208140224023,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,220.0,4.0,,0.27989841134651233,0.2687920540036997,22.734979129294686,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,220.0,8.0,,0.24117484913041087,0.23382587747398817,20.052866117098226,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,220.0,16.0,,0.2552039572655742,0.25135337928408863,19.482911633143647,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Nadaraya-Watson,NW RBF-von-Mises line field,multiplicative_rbf_vm,220.0,32.0,,0.24793951759971927,0.23736407502005497,18.935659997620043,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.0,0.03,0.23928439053221076,0.235404705617947,20.15409834341481,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.0,0.06,0.23928439053221723,0.23540470561795687,20.154098343415143,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.0,0.1,0.23928439053223247,0.2354047056179801,20.154098343415917,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.0,0.18,0.23928439053228434,0.23540470561805923,20.15409834341858,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.0,0.32,0.2392843905324328,0.23540470561828578,20.15409834342618,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.0,0.56,0.23928439053278477,0.23540470561882282,20.1540983434442,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.0,1.0,0.2392843905334153,0.23540470561978488,20.154098343476498,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.5,0.03,0.23955443352524322,0.2358251542733898,20.162979748592544,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.5,0.06,0.23955443352524913,0.2358251542733992,20.162979748593024,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.5,0.1,0.239554433525263,0.2358251542734214,20.162979748594147,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.5,0.18,0.23955443352531042,0.23582515427349693,20.16297974859797,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.5,0.32,0.23955443352544603,0.23582515427371326,20.162979748608922,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.5,0.56,0.23955443352576763,0.2358251542742261,20.162979748634875,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,0.5,1.0,0.2395544335263438,0.2358251542751449,20.16297974868138,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,1.0,0.03,0.23917586036616045,0.23487551939204399,20.182755092023875,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,1.0,0.06,0.23917586036616126,0.23487551939204288,20.182755092024237,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,1.0,0.1,0.23917586036616295,0.23487551939204013,20.182755092025097,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,1.0,0.18,0.23917586036616884,0.23487551939203088,20.18275509202803,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,1.0,0.32,0.23917586036618577,0.23487551939200454,20.182755092036434,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,1.0,0.56,0.23917586036622587,0.23487551939194193,20.182755092056347,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,1.0,1.0,0.23917586036629776,0.2348755193918297,20.182755092092016,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,2.0,0.03,0.23586562680407122,0.2274204102330726,20.164003664900964,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,2.0,0.06,0.23586562680407225,0.22742041023307216,20.164003664901305,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,2.0,0.1,0.23586562680407458,0.2274204102330712,20.16400366490211,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,2.0,0.18,0.23586562680408257,0.22742041023306778,20.16400366490485,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,2.0,0.32,0.23586562680410555,0.22742041023305784,20.164003664912702,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,2.0,0.56,0.23586562680415996,0.2274204102330345,20.16400366493132,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,2.0,1.0,0.23586562680425746,0.2274204102329926,20.16400366496467,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,4.0,0.03,0.2311880995060584,0.2160380362153176,20.120240855863983,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,4.0,0.06,0.23118809950605992,0.21603803621531842,20.120240855864285,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,4.0,0.1,0.23118809950606342,0.21603803621532025,20.120240855864992,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,4.0,0.18,0.2311880995060754,0.21603803621532647,20.120240855867394,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,4.0,0.32,0.2311880995061097,0.2160380362153442,20.120240855874265,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,4.0,0.56,0.23118809950619107,0.21603803621538642,20.120240855890557,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,4.0,1.0,0.23118809950633676,0.21603803621546191,20.12024085591974,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,8.0,0.03,0.2273124098250959,0.20386954937540588,20.044787301174516,10
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,1.0,8.0,0.06,0.22731240982509754,0.20386954937540724,20.04478730117475,10
